symbol,file,asset_class,sha256,earliest_date,latest_date,observations,missing_trading_sessions,missing_session_pct,large_internal_gaps_gt_5_sessions,largest_internal_gap_sessions,duplicate_dates,zero_or_negative_price_rows,zero_volume_rows,missing_volume_rows,turnover_available,suspected_listing_date,suspected_end_date,activity_status,corporate_action_discontinuities
SBILIFE,SBILIFE_DAILY.csv,EQUITY_CURRENT_MAP,2ea0caca5546b658eca5291cd60ab2d2bb4f563df2613fc349dd4e4e224ce7a5,2017-10-03 00:00:00,2026-08-13 00:00:00,2194,2,0.09124087591240876,0,0,0,0,0,0,False,2017-10-03 00:00:00,,CURRENTLY_ACTIVE,0
SBIN,SBIN_DAILY.csv,EQUITY_CURRENT_MAP,6c9c812b0ca54c22cc973b11f4540e3fbf713cda02b3feffe3c7e780587fea43,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
SHREECEM,SHREECEM_DAILY.csv,EQUITY_CURRENT_MAP,c15553f442da7b56b4fac8074200a18a730f8ae5c7328b13237b9667c46b719d,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
SHRIRAMFIN,SHRIRAMFIN_DAILY.csv,EQUITY_CURRENT_MAP,3fbb0f863242a514c7915311bb488e2bacff3527178a562757945331345b7857,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
SIEMENS,SIEMENS_DAILY.csv,EQUITY_CURRENT_MAP,d8d56450a08d5e19559fa60c1b025e4bb4a514af43a7834285483bf61841f5a8,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
SIGNATURE,SIGNATURE_DAILY.csv,EQUITY_CURRENT_MAP,23985f62fa212fa5dfbe633db462a828a165af3d0b018c104a49ca2f6cc41cf4,2023-09-27 00:00:00,2026-08-13 00:00:00,713,0,0.0,0,0,0,0,0,0,False,2023-09-27 00:00:00,,CURRENTLY_ACTIVE,0
SOLARINDS,SOLARINDS_DAILY.csv,EQUITY_CURRENT_MAP,c3806868c730f67abe82d57599688507c0451e4c5dde95ed57395a826a4fc157,2006-04-03 00:00:00,2026-08-13 00:00:00,5031,17,0.3370340999206979,0,0,0,0,3,0,False,2006-04-03 00:00:00,,CURRENTLY_ACTIVE,0
SONACOMS,SONACOMS_DAILY.csv,EQUITY_CURRENT_MAP,e71d42ab0530cbdbd72c74a652376caaf33bba849bc55ca6d9b8e3e9d0cc0c65,2021-06-24 00:00:00,2026-08-13 00:00:00,1274,0,0.0,0,0,0,0,0,0,False,2021-06-24 00:00:00,,CURRENTLY_ACTIVE,0
SRF,SRF_DAILY.csv,EQUITY_CURRENT_MAP,bd1e9b093bb086f8a54207b2aec3f1acbf66557cbed35780b6cbdf9eaa4c9616,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
STARHEALTH,STARHEALTH_DAILY.csv,EQUITY_CURRENT_MAP,7e8fff188a27f1aec86294515ccc01b82eccb1c31c30e3c6579e5800fd1411c4,2016-01-04 00:00:00,2026-08-13 00:00:00,1220,1408,53.65853658536585,34,941,0,0,3,0,False,2016-01-04 00:00:00,,CURRENTLY_ACTIVE,0
SUNPHARMA,SUNPHARMA_DAILY.csv,EQUITY_CURRENT_MAP,643c1a50bb74f61fec9a8965a3e2d5d447cf8c278ea7b0ed2e245fa36bed3dbd,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
SUPREMEIND,SUPREMEIND_DAILY.csv,EQUITY_CURRENT_MAP,92793fbcfb33b497b05420deee749144f6ba7558bf2288b0f60c6cb8ce6c196f,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,1,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
SUZLON,SUZLON_DAILY.csv,EQUITY_CURRENT_MAP,7d6c81d0d26a2bd5600fdc7628b14d171923f028e3b5f44a2a75c73fd4a2a539,2005-10-19 00:00:00,2026-08-13 00:00:00,5142,18,0.3491078355314197,0,0,0,0,0,0,False,2005-10-19 00:00:00,,CURRENTLY_ACTIVE,0
SWANCORP,SWANCORP_DAILY.csv,EQUITY_CURRENT_MAP,a05b89d8196ec00f7f188b4c3d2b417979c83443601c3adb796014c0339b9e35,2012-05-29 00:00:00,2026-08-13 00:00:00,3511,8,0.22759601706970128,0,0,0,0,0,0,False,2012-05-29 00:00:00,,CURRENTLY_ACTIVE,0
SWIGGY,SWIGGY_DAILY.csv,EQUITY_CURRENT_MAP,9f27e07e860e7d7443cadb54a3ee11276152c5839575cea9cc8913cb7e5c19fc,2024-11-13 00:00:00,2026-08-13 00:00:00,432,0,0.0,0,0,0,0,0,0,False,2024-11-13 00:00:00,,CURRENTLY_ACTIVE,0
SYNGENE,SYNGENE_DAILY.csv,EQUITY_CURRENT_MAP,9f3a6a84a31194eb495a7b78d11e583588e31a5517beac25b97474fbe0105ee7,2015-08-11 00:00:00,2026-08-13 00:00:00,2722,3,0.11025358324145534,0,0,0,0,0,0,False,2015-08-11 00:00:00,,CURRENTLY_ACTIVE,0
TATACAP,TATACAP_DAILY.csv,EQUITY_CURRENT_MAP,42bd65baabe715ea6cf4a3abde6c2998c76905a97d28c52d27fa5831bb13d4db,2025-10-13 00:00:00,2026-08-13 00:00:00,206,0,0.0,0,0,0,0,0,0,False,2025-10-13 00:00:00,,CURRENTLY_ACTIVE,0
TATACHEM,TATACHEM_DAILY.csv,EQUITY_CURRENT_MAP,7605201139308e313b71eb5a2420de06b36d20fc439c7adfc78e91852d39fc6b,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,1
TATACOMM,TATACOMM_DAILY.csv,EQUITY_CURRENT_MAP,59dd25287b30c6ddc5ea76e31a04863fe0c8287dd53f230cdba75241624473be,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
TATAELXSI,TATAELXSI_DAILY.csv,EQUITY_CURRENT_MAP,0f23958f344bb2d97779029ef80320ccee559c7a9fbd338216c0de8142e6c8a6,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
TATAINVEST,TATAINVEST_DAILY.csv,EQUITY_CURRENT_MAP,5678a2ab02f46ae842cd6786ec296579346f8ff21b64e0253d055cf23dcb2977,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,1,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
TATAPOWER,TATAPOWER_DAILY.csv,EQUITY_CURRENT_MAP,ca9ef7d7e375b1dc2c5687ae0fd2ee170888f3077d021630d6b635b3c65aba08,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
TATASTEEL,TATASTEEL_DAILY.csv,EQUITY_CURRENT_MAP,2b2f4c68c23ac9adf5e74dd6bd9ce3dc1396ec4ce9cb562a40fd94b7a48a1225,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
TATATECH,TATATECH_DAILY.csv,EQUITY_CURRENT_MAP,e625eb0c9e9cfd85e9a0d13ec4ebb20216b242d3448c0a048046a863ffdd196c,2023-11-30 00:00:00,2026-08-13 00:00:00,670,0,0.0,0,0,0,0,0,0,False,2023-11-30 00:00:00,,CURRENTLY_ACTIVE,0
TCS,TCS_DAILY.csv,EQUITY_CURRENT_MAP,9603fb8ab60888f4eb3a785d4f436735d6924280ac1d723617d18cf30cae9e40,2004-08-25 00:00:00,2026-08-13 00:00:00,5430,20,0.3672420124862284,0,0,0,0,0,0,False,2004-08-25 00:00:00,,CURRENTLY_ACTIVE,0
TECHM,TECHM_DAILY.csv,EQUITY_CURRENT_MAP,155f7077a9b02a9f018ec39bb1387da25486aa6abe1722de993be1e26c261bd6,2006-08-28 00:00:00,2026-08-13 00:00:00,4945,1,0.020234722784297856,0,0,0,0,0,0,False,2006-08-28 00:00:00,,CURRENTLY_ACTIVE,0
TENNIND,TENNIND_DAILY.csv,EQUITY_CURRENT_MAP,f5a327b3da28151a08ef1e6a555ee9b9348a8384ae2fe99b22df46c04fe11686,2025-11-19 00:00:00,2026-08-13 00:00:00,181,0,0.0,0,0,0,0,0,0,False,2025-11-19 00:00:00,,CURRENTLY_ACTIVE,0
TIINDIA,TIINDIA_DAILY.csv,EQUITY_CURRENT_MAP,691657fb69197977c092321954996faede93a466a5f640cc9eac6f3edea8d9bf,2017-11-02 00:00:00,2026-08-13 00:00:00,2174,1,0.046061722708429294,0,0,0,0,0,0,False,2017-11-02 00:00:00,,CURRENTLY_ACTIVE,0
TITAN,TITAN_DAILY.csv,EQUITY_CURRENT_MAP,1faacf2a1ca04d7299f7d9085f0296398ba7923a2dc6831594fb58dc71510de2,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
TMCV,TMCV_DAILY.csv,EQUITY_CURRENT_MAP,d0a66edcfa6e3f3812925588fcfe2f43d2ac6a104cf10086c83778ecff5c6110,2025-11-12 00:00:00,2026-08-13 00:00:00,186,0,0.0,0,0,0,0,0,0,False,2025-11-12 00:00:00,,CURRENTLY_ACTIVE,0
TMPV,TMPV_DAILY.csv,EQUITY_CURRENT_MAP,f2f67396eaaea8f9f347dd7ccff8433a4a63b209ff12c1fee834df559bcfea0d,2000-01-03 00:00:00,2026-08-13 00:00:00,6571,46,0.6955995765915621,1,22,0,0,0,0,False,2000-01-03 00:00:00,,CURRENTLY_ACTIVE,0
TORNTPHARM,TORNTPHARM_DAILY.csv,EQUITY_CURRENT_MAP,d1dcabf9d6ce8d6c2c572fe688633f139a0264a759d7572ac2de959a60e02896,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,1,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
TRENT,TRENT_DAILY.csv,EQUITY_CURRENT_MAP,bd64a3969c38a7f4bc47f9f7de5c6e10617b4f19fbd7c58698e950f3a63da7ba,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,1,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
TRITURBINE,TRITURBINE_DAILY.csv,EQUITY_CURRENT_MAP,cb171e29d4e0cf7ae9c2e0ed1646e780be2942998e57215c910a22cda9d3c126,2011-10-28 00:00:00,2026-08-13 00:00:00,3653,12,0.32777929527451516,0,0,0,0,0,0,False,2011-10-28 00:00:00,,CURRENTLY_ACTIVE,0
TVSMOTOR,TVSMOTOR_DAILY.csv,EQUITY_CURRENT_MAP,49769ac211f8b6f889cb3df1e5cbcf0bd2e461f5ef725cc542686427dcd91a71,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
ULTRACEMCO,ULTRACEMCO_DAILY.csv,EQUITY_CURRENT_MAP,252f528cf57feee9a4b66d827ee50a3ab2c4e6b3fb667ae1f26ed7d7f7a096f0,2004-08-24 00:00:00,2026-08-13 00:00:00,5431,20,0.3671745915182669,0,0,0,0,0,0,False,2004-08-24 00:00:00,,CURRENTLY_ACTIVE,0
UNIONBANK,UNIONBANK_DAILY.csv,EQUITY_CURRENT_MAP,b81309cbbc5912e91eb61365b5929d5cccb2d699d6c88cb7e8700bf61a2b4036,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
UNITDSPR,UNITDSPR_DAILY.csv,EQUITY_CURRENT_MAP,6ac04d2ddab3f577fd10529cc820d3d4a979e1e1aadbb4ad0fb34c22ddfc0c93,2003-01-01 00:00:00,2026-08-13 00:00:00,5821,47,0.8015006821282401,1,22,0,0,1,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
UPL,UPL_DAILY.csv,EQUITY_CURRENT_MAP,9c11d2ef627bfe9470f4e00b744c0373b798b7c83a07387edc7e2b60e2d13822,2004-01-23 00:00:00,2026-08-13 00:00:00,5555,43,0.7686807293528781,1,22,0,0,0,0,False,2004-01-23 00:00:00,,CURRENTLY_ACTIVE,0
URBANCO,URBANCO_DAILY.csv,EQUITY_CURRENT_MAP,19772ecbb196706c734c2d9e8c10f8cd5693ad2b2b563c9bd59c26ca487efe5d,2025-09-17 00:00:00,2026-08-13 00:00:00,223,0,0.0,0,0,0,0,0,0,False,2025-09-17 00:00:00,,CURRENTLY_ACTIVE,0
VBL,VBL_DAILY.csv,EQUITY_CURRENT_MAP,e3f0626d7edd179481c0c236036a69e46ab393899d5fbf191f1a6492d578ab56,2016-11-08 00:00:00,2026-08-13 00:00:00,2418,2,0.08278145695364239,0,0,0,0,0,0,False,2016-11-08 00:00:00,,CURRENTLY_ACTIVE,0
VEDL,VEDL_DAILY.csv,EQUITY_CURRENT_MAP,006df011445d3d07567c7e96757867da1b9b9d309ff8239a0504122aacc82555,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,472,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,14
VMM,VMM_DAILY.csv,EQUITY_CURRENT_MAP,eaee88f5a4c31fe0a08ed1d6d3822747bd015610cfa68a967fcfeae78bb5f538,2024-12-18 00:00:00,2026-08-13 00:00:00,409,0,0.0,0,0,0,0,0,0,False,2024-12-18 00:00:00,,CURRENTLY_ACTIVE,0
VOLTAS,VOLTAS_DAILY.csv,EQUITY_CURRENT_MAP,aed58beb339d83787e47690a4de0143bc287bf4a8240831dfa3a68bdcb755063,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
WAAREEENER,WAAREEENER_DAILY.csv,EQUITY_CURRENT_MAP,53637d0025e899333caad8b501d1f64436ebfbe962f338352974dc1befa162a2,2024-10-28 00:00:00,2026-08-13 00:00:00,444,0,0.0,0,0,0,0,0,0,False,2024-10-28 00:00:00,,CURRENTLY_ACTIVE,0
WELCORP,WELCORP_DAILY.csv,EQUITY_CURRENT_MAP,58f4ad6ccaabaa85738325371c2b84515b8ad8fc6cffaee1d15d4b03af3693d8,2003-12-04 00:00:00,2026-08-13 00:00:00,5590,43,0.7639012257949902,1,22,0,0,25,0,False,2003-12-04 00:00:00,,CURRENTLY_ACTIVE,1
WHIRLPOOL,WHIRLPOOL_DAILY.csv,EQUITY_CURRENT_MAP,cd647ac688dc61a83ac05105137ca2d4931c957340adc1919aaae0a86ae350d1,2010-01-08 00:00:00,2026-08-13 00:00:00,4104,13,0.3160709944079747,0,0,0,0,0,0,False,2010-01-08 00:00:00,,CURRENTLY_ACTIVE,0
WIPRO,WIPRO_DAILY.csv,EQUITY_CURRENT_MAP,03df858cd0d0ea277e238bef062adc5921244245f2179fdab39ddf5730fa9b5a,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,1,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
WOCKPHARMA,WOCKPHARMA_DAILY.csv,EQUITY_CURRENT_MAP,1438d9655547899fcb2b5ff0fed38d99ed72a77e3b92d1aae30e10d122fc7ebb,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,1,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
YESBANK,YESBANK_DAILY.csv,EQUITY_CURRENT_MAP,3f354db7c33e7ea4e357d8e4617b272c6fef1fae2bf456fedbd371db36519a26,2005-07-12 00:00:00,2026-08-13 00:00:00,5209,18,0.3446295232624928,0,0,0,0,0,0,False,2005-07-12 00:00:00,,CURRENTLY_ACTIVE,3
ZENSARTECH,ZENSARTECH_DAILY.csv,EQUITY_CURRENT_MAP,a821142baa055d4bc2189fc7c3b429da34ab9ab886d1ba0dab4353fd5826353a,2003-01-01 00:00:00,2026-08-13 00:00:00,5822,46,0.7844474761255116,1,22,0,0,0,0,False,2003-01-01 00:00:00,,CURRENTLY_ACTIVE,0
ZYDUSLIFE,ZYDUSLIFE_DAILY.csv,EQUITY_CURRENT_MAP,bdf04071dc64445ea7564d16365c70d256146ebefcc529511b87b3b63ceb5526,2003-01-27 00:00:00,2026-08-13 00:00:00,5804,46,0.7868628121792679,1,22,0,0,1,0,False,2003-01-27 00:00:00,,CURRENTLY_ACTIVE,0
