symbol,company_name,index_name,action,announcement_date,effective_date,source_url,reference_reason
ACC,ACC Ltd.,Nifty Rural,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACC,ACC Ltd.,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACC,ACC Ltd.,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACUTAAS,Acutaas Chemicals Ltd.,Nifty Smallcap 100,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACUTAAS,Acutaas Chemicals Ltd.,Nifty Smallcap 50,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ACUTAAS,Acutaas Chemicals Ltd.,Nifty Waves,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AEROFLEX,Aeroflex Industries Ltd.,Nifty Total Market,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AETHER,Aether Industries Ltd.,Nifty 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AETHER,Aether Industries Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AETHER,Aether Industries Ltd.,Nifty MidSmallcap 400,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AETHER,Aether Industries Ltd.,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AGARWALEYE,Dr. Agarwal's Health Care Ltd.,Nifty Hospitals,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AGARWALEYE,Dr. Agarwal's Health Care Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AHLUCONT,Ahluwalia Contracts (India) Ltd.,Nifty Construction,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AHLUCONT,Ahluwalia Contracts (India) Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AHLUCONT,Ahluwalia Contracts (India) Ltd.,Nifty Smallcap 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AHLUCONT,Ahluwalia Contracts (India) Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ALIVUS,Alivus Life Sciences Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ALIVUS,Alivus Life Sciences Ltd.,Nifty Smallcap 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ALIVUS,Alivus Life Sciences Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ALOKINDS,Alok Industries Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ALOKINDS,Alok Industries Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AMAGI,Amagi Media Labs Ltd.,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AMAGI,Amagi Media Labs Ltd.,Nifty Total Market,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ANTHEM,Anthem Biosciences Ltd.,Nifty MidSmall Healthcare,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APARINDS,Apar Industries Ltd.,Nifty 200,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APARINDS,Apar Industries Ltd.,Nifty Midcap 100,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APLLTD,Alembic Pharmaceuticals Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APLLTD,Alembic Pharmaceuticals Ltd.,Nifty Smallcap 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APLLTD,Alembic Pharmaceuticals Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APOLLOTYRE,Apollo Tyres Ltd.,Nifty LargeMidcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APOLLOTYRE,Apollo Tyres Ltd.,Nifty Midcap 150,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APOLLOTYRE,Apollo Tyres Ltd.,Nifty Smallcap 100,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APOLLOTYRE,Apollo Tyres Ltd.,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APOLLOTYRE,Apollo Tyres Ltd.,Nifty Smallcap 50,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APOLLOTYRE,Apollo Tyres Ltd.,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
APOLLOTYRE,Apollo Tyres Ltd.,Nifty Waves,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ASKAUTOLTD,ASK Automotive Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
ASKAUTOLTD,ASK Automotive Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AVANTIFEED,Avanti Feeds Ltd.,Nifty 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AVANTIFEED,Avanti Feeds Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AVANTIFEED,Avanti Feeds Ltd.,Nifty MidSmallcap 400,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AVANTIFEED,Avanti Feeds Ltd.,Nifty Smallcap 100,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AVANTIFEED,Avanti Feeds Ltd.,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AVIENCE,Avience Biomedicals Ltd.,Nifty SME Emerge,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AWFIS,Awfis Space Solutions Ltd.,Nifty Commercial & Transport Services,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AWFIS,Awfis Space Solutions Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AWFIS,Awfis Space Solutions Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AWL,AWL Agri Business Ltd.,Nifty LargeMidcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AWL,AWL Agri Business Ltd.,Nifty Midcap 150,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AWL,AWL Agri Business Ltd.,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AWL,AWL Agri Business Ltd.,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AZAD,Azad Engineering Ltd.,Nifty India Infrastructure & Logistics,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AZAD,Azad Engineering Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AZAD,Azad Engineering Ltd.,Nifty MidSmallcap 400,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
AZAD,Azad Engineering Ltd.,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAGMANE,Bagmane Prime Office REIT,Nifty MidSmallcap 400,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAGMANE,Bagmane Prime Office REIT,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAGMANE,Bagmane Prime Office REIT,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAGMANE,Bagmane Prime Office REIT,Nifty Total Market,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAJAJCON,Bajaj Consumer Care Ltd.,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAJAJCON,Bajaj Consumer Care Ltd.,Nifty Total Market,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAJAJELEC,Bajaj Electricals Ltd,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAJAJELEC,Bajaj Electricals Ltd,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAYERCROP,Bayer Cropscience Ltd.,Nifty 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAYERCROP,Bayer Cropscience Ltd.,Nifty Chemicals,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAYERCROP,Bayer Cropscience Ltd.,Nifty MidSmallcap 400,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAYERCROP,Bayer Cropscience Ltd.,Nifty Smallcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BAYERCROP,Bayer Cropscience Ltd.,Nifty Total Market,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BBOX,Black Box Ltd.,Nifty India Digital,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BBOX,Black Box Ltd.,Nifty Microcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BBOX,Black Box Ltd.,Nifty MidSmallcap 400,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BBOX,Black Box Ltd.,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BBTC,Bombay Burmah Trading Corporation Ltd.,Nifty 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BBTC,Bombay Burmah Trading Corporation Ltd.,Nifty MidSmallcap 400,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BBTC,Bombay Burmah Trading Corporation Ltd.,Nifty Smallcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BEL,Bharat Electronics Ltd.,Nifty100 Liquid 15,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BELRISE,Belrise Industries Ltd.,Nifty Smallcap 100,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BERGEPAINT,Berger Paints India Ltd.,Nifty Next 100,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BHARATCOAL,Bharat Coking Coal Ltd.,Nifty MidSmallcap 400,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BHARATCOAL,Bharat Coking Coal Ltd.,Nifty Smallcap 100,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BHARATCOAL,Bharat Coking Coal Ltd.,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BHARATCOAL,Bharat Coking Coal Ltd.,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BHARATCOAL,Bharat Coking Coal Ltd.,Nifty Total Market,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BIKAJI,Bikaji Foods International Ltd.,Nifty 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BIKAJI,Bikaji Foods International Ltd.,Nifty MidSmallcap 400,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BIKAJI,Bikaji Foods International Ltd.,Nifty Smallcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BIRET,Brookfield India Real Estate Trust,Nifty MidSmallcap 400,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BIRET,Brookfield India Real Estate Trust,Nifty Smallcap 250,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BIRET,Brookfield India Real Estate Trust,Nifty Smallcap 500,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BIRET,Brookfield India Real Estate Trust,Nifty Total Market,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEDART,Blue Dart Express Ltd.,Nifty 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEDART,Blue Dart Express Ltd.,Nifty Commercial & Transport Services,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEDART,Blue Dart Express Ltd.,Nifty India Infrastructure & Logistics,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEDART,Blue Dart Express Ltd.,Nifty MidSmallcap 400,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEDART,Blue Dart Express Ltd.,Nifty Smallcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEJET,Blue Jet Healthcare Ltd.,Nifty 500,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEJET,Blue Jet Healthcare Ltd.,Nifty MidSmallcap 400,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEJET,Blue Jet Healthcare Ltd.,Nifty Smallcap 250,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BLUEJET,Blue Jet Healthcare Ltd.,Nifty500 Healthcare,excluded,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
BMLL,Bio Medica Laboratories Ltd.,Nifty SME Emerge,included,2026-08-10,"September 30, 2026",https://www.niftyindices.com/Press_Release/ind_prs10082026.pdf,HISTORICAL_INDEX_EVENT_SYMBOL_ABSENT_FROM_LOCAL_PRICE_DIRECTORY
